pais,anio,sector_cod,sector,tecnologia_cod,tecnologia,pct,flag
SK,2021,I,Accommodation and food service activities,E_AI_TTM,Mineria de texto,1.25,
AT,2021,J,Information and communication,E_AI_TANY,Cualquier IA,30.27,
BE,2021,J,Information and communication,E_AI_TANY,Cualquier IA,34.76,
BG,2021,J,Information and communication,E_AI_TANY,Cualquier IA,20.82,
CY,2021,J,Information and communication,E_AI_TANY,Cualquier IA,18.98,
CZ,2021,J,Information and communication,E_AI_TANY,Cualquier IA,21.22,
DE,2021,J,Information and communication,E_AI_TANY,Cualquier IA,28.8,
DK,2021,J,Information and communication,E_AI_TANY,Cualquier IA,54.75,
EE,2021,J,Information and communication,E_AI_TANY,Cualquier IA,11.51,
EL,2021,J,Information and communication,E_AI_TANY,Cualquier IA,11.16,
ES,2021,J,Information and communication,E_AI_TANY,Cualquier IA,26.65,
EU27_2020,2021,J,Information and communication,E_AI_TANY,Cualquier IA,25.37,
FI,2021,J,Information and communication,E_AI_TANY,Cualquier IA,40.64,
FR,2021,J,Information and communication,E_AI_TANY,Cualquier IA,23.55,
HR,2021,J,Information and communication,E_AI_TANY,Cualquier IA,25.8,
HU,2021,J,Information and communication,E_AI_TANY,Cualquier IA,13.09,
IE,2021,J,Information and communication,E_AI_TANY,Cualquier IA,32.4,
IT,2021,J,Information and communication,E_AI_TANY,Cualquier IA,16.19,
LT,2021,J,Information and communication,E_AI_TANY,Cualquier IA,22.77,
LU,2021,J,Information and communication,E_AI_TANY,Cualquier IA,28.69,
LV,2021,J,Information and communication,E_AI_TANY,Cualquier IA,13.71,
MT,2021,J,Information and communication,E_AI_TANY,Cualquier IA,25.35,
NL,2021,J,Information and communication,E_AI_TANY,Cualquier IA,32.05,
PL,2021,J,Information and communication,E_AI_TANY,Cualquier IA,16.35,
PT,2021,J,Information and communication,E_AI_TANY,Cualquier IA,,u
RO,2021,J,Information and communication,E_AI_TANY,Cualquier IA,8.8,
SE,2021,J,Information and communication,E_AI_TANY,Cualquier IA,30.81,
SI,2021,J,Information and communication,E_AI_TANY,Cualquier IA,39.65,
SK,2021,J,Information and communication,E_AI_TANY,Cualquier IA,18.19,
AT,2021,J,Information and communication,E_AI_TAR,Robots autonomos,5.17,
BE,2021,J,Information and communication,E_AI_TAR,Robots autonomos,4.6,
BG,2021,J,Information and communication,E_AI_TAR,Robots autonomos,1.57,
CY,2021,J,Information and communication,E_AI_TAR,Robots autonomos,0.0,
CZ,2021,J,Information and communication,E_AI_TAR,Robots autonomos,1.59,
DE,2021,J,Information and communication,E_AI_TAR,Robots autonomos,1.71,
DK,2021,J,Information and communication,E_AI_TAR,Robots autonomos,6.85,
EE,2021,J,Information and communication,E_AI_TAR,Robots autonomos,1.82,
EL,2021,J,Information and communication,E_AI_TAR,Robots autonomos,0.45,
ES,2021,J,Information and communication,E_AI_TAR,Robots autonomos,3.29,
EU27_2020,2021,J,Information and communication,E_AI_TAR,Robots autonomos,2.21,
FI,2021,J,Information and communication,E_AI_TAR,Robots autonomos,3.62,
